pl_name,pl_rade,pl_bmasse
"EPIC 220674823 c",3.01000000,5.00000000
"EPIC 249893012 d",3.94000000,10.18000000
"Kepler-24 c",2.80000000,508.50000000
"Kepler-53 b",2.84000000,103.10000000
"Kepler-416 b",2.48000000,58.20000000
"Kepler-78 b",1.20000000,1.69000000
"Kepler-80 d",1.53000000,6.75000000
"OGLE-TR-10 b",19.27948000,216.12440000
"Kepler-106 d",0.95000000,8.10000000
"Kepler-26 b",2.78000000,5.12000000
"Kepler-84 b",1.95000000,40.00000000
"OGLE-TR-56 b",13.45080000,413.17900000
"EPIC 220674823 b",1.82000000,9.00000000
"Kepler-20 d",2.60600000,13.40000000
"Kepler-26 c",2.72000000,6.20000000
"Kepler-231 c",2.13000000,24.10000000
"OGLE-TR-10 b",13.67498000,193.87630000
"Kepler-9 b",9.43800000,80.09000000
"BD+60 1417 b",14.68376472,4767.42610500
"K2-110 b",2.55800000,17.00000000
"Kepler-9 d",1.50700000,8.41466053
"Kepler-58 b",2.78000000,35.50000000
"CoRoT-7 b",1.68135000,4.07660518
"WISPIT 2 b",17.93436912,1557.35919430
"Kepler-53 c",3.12000000,35.50000000
"Kepler-407 b",1.19000000,1.93000000
"Kepler-328 c",5.40000000,39.40000000
"Kepler-48 c",2.71000000,14.61000000
"Kepler-307 b",3.20000000,3.10000000
"Kepler-82 b",4.07000000,12.15000000
"Kepler-338 e",1.56000000,8.50000000
"K2-233 d",2.35800000,21.14000000
"Kepler-39 b",12.24022800,5689.15700000
"Kepler-107 d",0.86000000,3.80000000
"OGLE-TR-211 b",15.24400000,327.35100000
"Kepler-129 b",2.29100000,10.22227997
"Kepler-432 b",12.83430500,182.75225000
"Kepler-78 b",1.16000000,8.00000000
"CoRoT-36 b",15.80466279,216.12331676
"Kepler-54 c",1.68800000,2.10000000
"Kepler-23 d",2.20600000,4.44000000
"Kepler-184 c",1.95000000,8.80000000
"Kepler-23 d",2.20000000,17.60000000
"Kepler-406 b",1.45100000,5.33198229
"Kepler-305 b",3.66000000,7.20000000
"OGLE-TR-132 b",14.01125000,371.86110000
"HD 224018 c",2.42000000,10.40000000
"Kepler-30 c",11.23000000,1603.80000000
"KOI-3680 b",11.09691000,613.41190000
"Kepler-11 d",3.12000000,7.30000000
"K2-37 d",2.31000000,12.50000000
"KOI-1783.02",5.44000000,15.00000000
"Kepler-56 b",4.76800000,36.40310707
"Kepler-51 b",8.60000000,2.30000000
"Kepler-20 c",3.04700000,12.75000000
"GU Psc b",14.17900000,3591.30000000
"Kepler-48 b",2.05000000,14.30000000
"K2-233 c",1.27200000,4.60000000
"Kepler-26 b",3.22000000,4.85000000
"Kepler-114 b",1.02000000,6.80000000
"Kepler-60 b",1.71000000,4.19000000
"Kepler-20 f",0.95200000,1.40000000
"Kepler-58 c",2.86000000,53.00000000
"Kepler-462 b",3.00000000,53.90000000
"KOI-3503 b",1.19000000,9.20000000
"OGLE-TR-10 b",14.01125000,359.14790000
"Kepler-80 e",1.60000000,4.13000000
"Kepler-454 b",1.84200000,5.28635032
"Kepler-11 c",2.73000000,5.90000000
"Kepler-29 c",2.34000000,4.50000000
"CoRoT-24 c",5.00000000,28.00000000
"CoRoT-14 b",11.41076200,2437.75610000
"CoRoT-7 b",1.58500000,5.74000000
"Kepler-57 c",1.55000000,9.10000000
"Kepler-138 b",0.64000000,0.07000000
"Kepler-1655 b",2.21300000,5.00000000
"OGLE-TR-111 b",11.78065900,247.90740000
"OGLE-TR-111 b",10.87273000,165.27160000
"KOI-55 b",0.75900000,0.44000000
"Kepler-385 c",3.10000000,13.20000000
"Kepler-161 c",1.87000000,11.80000000
"KOI-2513.01",2.80224517,7310.05336100
"K2-10 b",3.84000000,27.00000000
"CoRoT-25 b",12.10572000,93.12419000
"bet Pic b",16.80000000,6356.00000000
"Kepler-95 b",3.42000000,13.00000000
"TIC 172900988 b",11.15000000,845.70000000
"Kepler-1876 b",0.85300000,2.40000000
"Kepler-46 b",9.05700000,1907.00000000
"VHS J125601.92-125723.9 b",14.57167491,3813.94088400
"HN Peg b",11.77680000,6991.57000000
"Kepler-1705 c",2.05000000,5.42000000
"Kepler-345 b",0.80000000,0.50000000
"CT Cha b",24.66000000,5403.00000000
"Kepler-307 c",2.81000000,1.90000000
"Kepler-307 c",2.70000000,3.90000000
"K2-38 b",1.65500000,7.70000000
"Kepler-11 g",3.58800000,8.82602991
"Kepler-350 d",2.80000000,14.90000000
"Kepler-307 b",3.01000000,8.81000000
"Kepler-307 b",3.21000000,2.10000000
"Kepler-107 e",2.90300000,14.10000000
"Kepler-30 b",3.90000000,11.30000000
"Kepler-30 b",3.56000000,78.60000000
"Kepler-92 c",2.60000000,6.10000000
"Kepler-33 d",4.98000000,11.70000000
"Kepler-240 c",2.28000000,102.30000000
"Kepler-54 b",2.19000000,21.50000000
"Kepler-223 c",2.60000000,12.40000000
"Kepler-62 f",1.41000000,35.00000000
"Kepler-32 b",2.20000000,1303.00000000
"Kepler-23 b",1.63800000,2.56000000
"K2-417 b",3.31000000,699.22249540
"HD 224018 b",0.91000000,4.10000000
"Kepler-453 b",6.20400000,16.00000000
"Kepler-11 d",3.38200000,8.35379462
"Kepler-20 d",2.74400000,10.07000000
"Kepler-117 b",8.05900000,29.87500000
"Kepler-9 c",8.08000000,29.90000000
"Kepler-33 f",4.00000000,9.60000000
"GJ 1214 b",2.74000000,6.37000000
"GJ 1214 b",2.74200000,8.17000000
"GJ 1214 b",2.65000000,6.45000000
"HD 3167 b",1.70000000,5.02000000
"HD 3167 c",3.00000000,11.13000000
"CD-35 2722 b",17.37392009,9375.93800650
